,index,Unnamed: 0,Unnamed: 0.1,budget,genres,imdb_id,popularity,release_date,revenue,runtime,vote_average,vote_count,Year,Rated,Runtime,Genre,Country,Ratings,Metascore,imdbRating,imdbVotes
1276,2450,13488,13488,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt3530002,18.312,2015-11-20,52395996.0,101.0,6.1,1174.0,2015,R,101 min,"Comedy, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,6.4,"63,518"
1277,2451,13491,13491,32000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt0478304,18.305999999999997,2011-05-18,54674226.0,139.0,6.7,2194.0,2011,PG-13,139 min,"Drama, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85.0,6.8,"166,021"
1278,2454,13495,13495,46000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0490215,18.289,2016-12-22,23737523.0,161.0,7.1,2124.0,2016,R,161 min,"Drama, History","USA, UK, Taiwan, Japan, Mexico, Italy","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79.0,7.2,"98,040"
1279,2462,13506,13506,65000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt4217392,18.27,2017-01-27,254212245.0,130.0,5.7,209.0,2017,Not Rated,107 min,"Action, Adventure, Comedy, Family, Fantasy, Mystery","China, USA, India, Nepal, Hong Kong, United Arab Emirates, Iceland","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,5.2,"8,680"
1280,2466,13515,13515,10000000.0,"[{'id': 53, 'name': 'Thriller'}]",tt1922685,18.250999999999998,2013-01-03,1034589.0,99.0,5.9,195.0,2013,R,98 min,"Drama, History, Thriller, War",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,5.9,"13,450"
1281,2470,13522,13522,35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",tt3381008,18.237000000000002,2016-02-24,27979040.0,83.0,5.9,1638.0,2016,R,83 min,"Action, Adventure, Comedy, Crime, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,6.2,"90,636"
1282,2471,13525,13525,3000000.0,"[{'id': 18, 'name': 'Drama'}]",tt5954556,18.233,2019-06-17,0.0,97.0,6.0,14.0,2019,,99 min,Drama,UK,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,5.2,704
1283,2473,13528,13528,20000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt4669788,18.223,2018-12-25,38673750.0,120.0,7.4,606.0,2018,PG-13,120 min,"Biography, Drama","USA, China, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59.0,7.1,"25,418"
1284,2480,13541,13541,25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0493405,18.194000000000006,2017-01-16,26800152.0,100.0,6.1,880.0,2017,R,100 min,"Action, Comedy, Crime",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28.0,6.0,"41,838"
1285,2481,13544,13544,55000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1535109,18.179000000000002,2013-10-10,95000000.0,134.0,7.6,4838.0,2013,PG-13,134 min,"Adventure, Biography, Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82.0,7.8,"414,595"
1286,2482,13546,13546,4000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1065073,18.17,2014-06-05,44349000.0,165.0,7.5,3819.0,2014,R,165 min,Drama,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '100/100'}]",100.0,7.9,"331,739"
1287,2488,13555,13555,10000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",tt1564585,18.14,2010-11-11,66984887.0,92.0,4.9,1050.0,2010,PG-13,92 min,"Action, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26.0,4.4,"85,763"
1288,2490,13560,13560,66000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt1448755,18.112000000000002,2011-09-23,57777106.0,116.0,6.3,1433.0,2011,R,116 min,"Action, Thriller","UK, Australia","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,6.4,"122,704"
1289,2493,13563,13563,47000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",tt1075747,18.105,2010-06-18,10539000.0,81.0,4.7,915.0,2010,PG-13,81 min,"Action, Drama, Fantasy, Thriller, Western",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33.0,4.7,"54,954"
1290,2494,13564,13564,19000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0810922,18.096,2011-03-04,6928068.0,97.0,6.1,463.0,2011,R,97 min,"Comedy, Drama, Romance","USA, Germany","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,6.3,"50,905"
1291,2498,13569,13569,25000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt1524137,18.078,2012-01-12,96262212.0,109.0,6.3,1453.0,2012,R,109 min,"Action, Crime, Drama, Thriller","USA, UK, France","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51.0,6.5,"115,860"
1292,2499,13572,13572,25000000.0,"[{'id': 99, 'name': 'Documentary'}]",tt1762233,18.065,2014-03-25,0.0,87.0,5.9,22.0,2014,G,87 min,Documentary,UK,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}]",,7.5,681
1293,2500,13573,13573,18000000.0,"[{'id': 10402, 'name': 'Music'}]",tt2172935,18.065,2013-09-25,7972967.0,93.0,6.7,177.0,2013,R,93 min,Music,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,7.2,"16,384"
1294,2501,13574,13574,1344000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1879030,18.065,2011-09-14,0.0,103.0,4.8,239.0,2011,Not Rated,103 min,"Drama, Romance",France,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,"5,954"
1295,2502,13577,13577,10500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt4581576,18.058,2017-02-28,261465.0,92.0,5.7,597.0,2017,R,94 min,"Drama, Thriller","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,5.6,"21,593"
1296,2504,13584,13584,2000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3173594,18.042,2016-09-15,0.0,95.0,6.4,191.0,2016,R,95 min,"Crime, Drama, Thriller","USA, Thailand, Kazakhstan, Hong Kong, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",,6.2,"8,697"
1297,2505,13585,13585,35000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1758810,18.039,2017-10-12,43203413.0,119.0,5.1,1595.0,2017,R,119 min,"Crime, Drama, Thriller","UK, USA, China, Sweden, Japan","[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '23/100'}]",23.0,5.1,"57,261"
1298,2507,13587,13587,34000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",tt3148834,18.038,2013-12-24,64197205.0,85.0,6.3,246.0,2013,Not Rated,85 min,"Animation, Adventure, Comedy, Family, Fantasy","Belgium, UK, France","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,6.2,"6,063"
1299,2512,13601,13601,17000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt2515030,18.01,2014-10-11,3758328.0,120.0,6.2,586.0,2014,R,120 min,"Crime, Drama, History, Romance, Thriller","France, Spain, Belgium, Panama","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.5,"20,820"
1300,2518,13614,13614,50000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt1212419,17.989,2010-10-22,105197635.0,129.0,6.0,1113.0,2010,PG-13,129 min,"Drama, Fantasy, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56.0,6.4,"89,877"
1301,2522,13621,13621,15000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt1504320,17.974,2010-09-06,414211549.0,118.0,7.7,6363.0,2010,R,118 min,"Biography, Drama, History","UK, USA, Australia","[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88.0,8.0,"629,802"
1302,2523,13623,13623,44005000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt6864046,17.97,2018-09-30,0.0,116.0,6.8,159.0,2018,Not Rated,116 min,"Action, Adventure, Drama, Fantasy, History, War","China, Hong Kong, USA","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,7.0,"12,078"
1303,2524,13624,13624,18000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",tt2649554,17.969,2016-02-12,6740647.0,112.0,6.2,1372.0,2016,PG-13,112 min,"Drama, Mystery, Sci-Fi, Thriller","USA, Greece","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,6.6,"74,010"
1304,2525,13625,13625,10000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1117581,17.969,2011-10-11,0.0,94.0,4.9,165.0,2011,R,94 min,"Action, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",,4.8,"11,481"
1305,2528,13628,13628,1500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",tt3171832,17.957,2017-01-27,0.0,90.0,6.0,862.0,2017,TV-MA,90 min,"Action, Crime, Sci-Fi, Thriller",UK,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50.0,6.0,"19,544"
1306,2534,13642,13642,30000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1458175,17.928,2010-11-18,51148651.0,133.0,7.0,1942.0,2010,PG-13,133 min,"Action, Crime, Drama, Romance, Thriller","USA, France","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52.0,7.4,"179,630"
1307,2535,13643,13643,15000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",tt4262980,17.923,2016-07-29,77947607.0,120.0,7.0,551.0,2016,Not Rated,120 min,"Action, Adventure, Drama, Horror, Sci-Fi",Japan,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67.0,6.8,"21,715"
1308,2537,13646,13646,7500000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1034314,17.912,2012-03-10,10109659.0,93.0,5.7,1070.0,2012,R,93 min,"Action, Adventure, Comedy, Sci-Fi","Finland, Germany, Australia, France, Norway, Belgium, Denmark, UK","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",,5.9,"90,619"
1309,2539,13648,13648,8000000.0,"[{'id': 37, 'name': 'Western'}]",tt4400994,17.906,2017-12-15,7856.0,105.0,6.1,99.0,2017,R,111 min,"Action, Drama, Western",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,6.3,"5,284"
1310,2540,13650,13650,5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt2101441,17.905,2013-01-24,31724284.0,94.0,5.2,3026.0,2012,R,94 min,"Crime, Drama","USA, France","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63.0,5.3,"134,272"
1311,2541,13652,13652,24000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt1068242,17.896,2011-10-06,63543328.0,113.0,6.6,1199.0,2011,PG-13,113 min,"Comedy, Drama, Music, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58.0,5.9,"45,847"
1312,2543,13658,13658,30000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",tt1321511,17.887,2013-11-14,5186767.0,104.0,5.9,1296.0,2013,R,104 min,"Action, Drama, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49.0,5.7,"68,059"
1313,2545,13661,13661,8500000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt5691670,17.884,2018-06-21,2053469.0,139.0,6.4,679.0,2018,R,139 min,"Crime, Drama, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60.0,6.5,"30,738"
1314,2549,13672,13672,14000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0431021,17.859,2012-08-30,85446075.0,92.0,6.0,1118.0,2012,PG-13,92 min,"Horror, Mystery, Thriller","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45.0,5.9,"56,477"
1315,2556,13683,13683,40000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt3682448,17.840999999999994,2015-10-15,165478348.0,141.0,7.2,5210.0,2015,PG-13,142 min,"Drama, History, Thriller","Germany, India, USA","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81.0,7.6,"282,935"
1316,2557,13686,13686,10000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt6119856,17.835,2018-02-16,0.0,96.0,7.0,545.0,2018,TV-MA,96 min,"Comedy, Drama, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34.0,6.4,"7,845"
1317,2559,13690,13690,30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1586752,17.831,2011-09-23,2527904.0,129.0,6.7,647.0,2011,R,129 min,"Action, Biography, Crime, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43.0,6.8,"62,566"
1318,2560,13691,13691,8000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1621429,17.829,2011-03-01,0.0,89.0,5.6,177.0,2011,R,89 min,"Action, Crime, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}]",,5.3,"8,785"
1319,2562,13693,13693,13360000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3312830,17.827,2015-05-20,2000000.0,118.0,6.9,1409.0,2015,R,124 min,"Comedy, Drama, Music, Romance","Italy, France, UK, Switzerland","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64.0,7.3,"70,519"
1320,2564,13696,13696,4480393.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt1901024,17.813,2018-05-18,0.0,93.0,4.5,246.0,2016,R,92 min,"Crime, Drama, Thriller","USA, Poland, UK","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24.0,4.8,"13,913"
1321,2565,13698,13698,4667008.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt4682788,17.804000000000006,2017-10-12,17535962.0,123.0,6.2,739.0,2017,R,123 min,"Biography, Crime, Drama","Spain, Bulgaria","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42.0,6.3,"17,698"
1322,2566,13700,13700,7000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1594972,17.792,2016-01-14,17062499.0,86.0,4.6,240.0,2015,PG,90 min,"Animation, Adventure, Comedy, Family","USA, India, Ireland","[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21.0,3.4,"8,539"
1323,2568,13702,13702,39000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt3289724,17.776,2018-12-21,12780692.0,116.0,6.6,740.0,2018,PG-13,116 min,"Biography, Comedy, Drama, Fantasy, Romance","Japan, USA","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40.0,6.2,"18,375"
1324,2570,13704,13704,3300000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",tt2918436,17.766,2015-01-29,64110728.0,83.0,5.2,1000.0,2015,PG-13,83 min,"Horror, Mystery, Sci-Fi, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31.0,5.2,"40,427"
1325,2573,13709,13709,100000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2309260,17.758,2015-07-10,42664410.0,87.0,4.9,719.0,2015,R,81 min,"Horror, Mystery, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30.0,4.2,"19,120"
1326,2574,13710,13710,15000000.0,"[{'id': 35, 'name': 'Comedy'}]",tt3063516,17.756,2013-10-22,151831537.0,92.0,6.0,1137.0,2013,R,92 min,Comedy,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,6.5,"88,452"
1327,2576,13712,13712,25000000.0,"[{'id': 18, 'name': 'Drama'}]",tt1327773,17.753,2013-08-16,115922175.0,132.0,7.4,2213.0,2013,PG-13,132 min,"Biography, Drama",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65.0,7.2,"107,413"
1328,2578,13714,13714,24000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt1433108,17.741,2010-11-23,23081726.0,98.0,6.3,1220.0,2010,R,98 min,"Action, Crime, Drama, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44.0,6.4,"99,186"
1329,2581,13719,13719,60000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt0787474,17.736,2014-09-10,108255770.0,97.0,6.7,1233.0,2014,PG,96 min,"Animation, Adventure, Comedy, Family, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61.0,6.8,"53,827"
1330,2585,13725,13725,13500000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0859635,17.727,2018-04-19,18850674.0,100.0,5.8,280.0,2018,R,99 min,"Comedy, Crime, Mystery",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41.0,6.1,"23,517"
1331,2586,13726,13726,460000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt1789846,17.725,2010-10-31,0.0,23.0,6.1,25.0,2010,TV-Y7,23 min,"Animation, Short, Fantasy",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",,6.8,437
1332,2588,13729,13729,75000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt1103153,17.711,2010-06-04,98159963.0,100.0,5.9,1653.0,2010,PG-13,100 min,"Action, Comedy, Romance, Thriller",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21.0,5.5,"86,373"
1333,2591,13732,13732,40000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt1790885,17.703,2012-12-19,132820716.0,157.0,6.9,3153.0,2012,R,157 min,"Drama, History, Thriller, War","USA, United Arab Emirates","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95.0,7.4,"267,653"
1334,2592,13733,13733,75000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt1336608,17.7,2012-06-13,59418613.0,123.0,6.2,891.0,2012,PG-13,123 min,"Comedy, Drama, Musical, Romance",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47.0,5.9,"72,861"
